ra_start,dec_start,ra_end,dec_end,colour,width,constellation
36.090779,+51.069901,37.102902,+51.062795,87C5FFFF,1,0
37.102902,+51.062795,38.114865,+51.055516,87C5FFFF,1,0
38.114865,+51.055516,39.126665,+51.048067,87C5FFFF,1,0
39.126665,+51.048067,39.885404,+51.042369,87C5FFFF,1,0
39.885404,+51.042369,39.87593,+50.542405,87C5FFFF,1,0
39.87593,+50.542405,39.857571,+49.542474,87C5FFFF,1,0
39.857571,+49.542474,39.839948,+48.542541,87C5FFFF,1,0
39.839948,+48.542541,39.823008,+47.542605,87C5FFFF,1,0
39.823008,+47.542605,39.806703,+46.542667,87C5FFFF,1,0
39.806703,+46.542667,39.790986,+45.542727,87C5FFFF,1,0
39.790986,+45.542727,39.77582,+44.542784,87C5FFFF,1,0
39.77582,+44.542784,39.761166,+43.542839,87C5FFFF,1,0
39.761166,+43.542839,39.74699,+42.542893,87C5FFFF,1,0
39.74699,+42.542893,39.73326,+41.542945,87C5FFFF,1,0
39.73326,+41.542945,39.719949,+40.542995,87C5FFFF,1,0
39.719949,+40.542995,39.707031,+39.543044,87C5FFFF,1,0
39.707031,+39.543044,39.694478,+38.543092,87C5FFFF,1,0
39.694478,+38.543092,39.68227,+37.543138,87C5FFFF,1,0
39.68227,+37.543138,39.679269,+37.293149,87C5FFFF,1,0
39.679269,+37.293149,38.923893,+37.298822,87C5FFFF,1,0
38.923893,+37.298822,37.916636,+37.306237,87C5FFFF,1,0
37.916636,+37.306237,36.909279,+37.313483,87C5FFFF,1,0
36.909279,+37.313483,35.901824,+37.320556,87C5FFFF,1,0
35.901824,+37.320556,34.894272,+37.327454,87C5FFFF,1,0
34.894272,+37.327454,33.886627,+37.334175,87C5FFFF,1,0
33.886627,+37.334175,32.878893,+37.340717,87C5FFFF,1,0
32.878893,+37.340717,31.871068,+37.347078,87C5FFFF,1,0
31.871068,+37.347078,31.863759,+36.597101,87C5FFFF,1,0
31.863759,+36.597101,31.854231,+35.597131,87C5FFFF,1,0
31.854231,+35.597131,30.846814,+35.603306,87C5FFFF,1,0
30.846814,+35.603306,29.839319,+35.609296,87C5FFFF,1,0
29.839319,+35.609296,28.831749,+35.615099,87C5FFFF,1,0
28.831749,+35.615099,27.824105,+35.620714,87C5FFFF,1,0
27.824105,+35.620714,26.816388,+35.626139,87C5FFFF,1,0
26.816388,+35.626139,25.808604,+35.631371,87C5FFFF,1,0
25.808604,+35.631371,24.800754,+35.636410,87C5FFFF,1,0
24.800754,+35.636410,23.79284,+35.641253,87C5FFFF,1,0
23.79284,+35.641253,22.910865,+35.645330,87C5FFFF,1,0
22.910865,+35.645330,22.904081,+34.645345,87C5FFFF,1,0
22.904081,+34.645345,22.897457,+33.645360,87C5FFFF,1,0
22.897457,+33.645360,22.771529,+33.645930,87C5FFFF,1,0
22.771529,+33.645930,21.764078,+33.650376,87C5FFFF,1,0
21.764078,+33.650376,20.756574,+33.654623,87C5FFFF,1,0
20.756574,+33.654623,19.749021,+33.658669,87C5FFFF,1,0
19.749021,+33.658669,18.74142,+33.662512,87C5FFFF,1,0
18.74142,+33.662512,17.733774,+33.666153,87C5FFFF,1,0
17.733774,+33.666153,16.726086,+33.669589,87C5FFFF,1,0
16.726086,+33.669589,15.718358,+33.672819,87C5FFFF,1,0
15.718358,+33.672819,14.710592,+33.675843,87C5FFFF,1,0
14.710592,+33.675843,13.702791,+33.678660,87C5FFFF,1,0
13.702791,+33.678660,12.694958,+33.681269,87C5FFFF,1,0
12.694958,+33.681269,12.442995,+33.681888,87C5FFFF,1,0
12.442995,+33.681888,12.439521,+32.681892,87C5FFFF,1,0
12.439521,+32.681892,12.436125,+31.681896,87C5FFFF,1,0
12.436125,+31.681896,12.432803,+30.681900,87C5FFFF,1,0
12.432803,+30.681900,12.429546,+29.681904,87C5FFFF,1,0
12.429546,+29.681904,12.426356,+28.681908,87C5FFFF,1,0
12.426356,+28.681908,12.423223,+27.681912,87C5FFFF,1,0
12.423223,+27.681912,12.42015,+26.681916,87C5FFFF,1,0
12.42015,+26.681916,12.417129,+25.681919,87C5FFFF,1,0
12.417129,+25.681919,12.414159,+24.681923,87C5FFFF,1,0
12.414159,+24.681923,12.413424,+24.431924,87C5FFFF,1,0
12.413424,+24.431924,12.664757,+24.431306,87C5FFFF,1,0
12.664757,+24.431306,13.670073,+24.428704,87C5FFFF,1,0
13.670073,+24.428704,14.424045,+24.426616,87C5FFFF,1,0
